codigo,tipo,datareceb,descricao,valor,NumTitulo,Serie,Instituicao,ContaContabil,ContaContabilDebito,N,Tipo_C,Codigo_C,Numero
196287,C,2025-06-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.771,31",54230,100,237,2,0,1,1,2430,54230
198356,C,2025-10-15 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.771,06",55424,100,237,2,0,1,1,478,55424
196819,D,2025-07-14 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.770,11",35311,1,237,0,22,1,2,4534,35311
195358,C,2025-04-17 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.763,56",54270,100,237,2,0,3,1,2216,54270
195081,C,2025-04-03 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.763,56",54270,100,237,2,0,2,1,2216,54270
195822,C,2025-05-15 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.763,56",54270,100,237,2,0,4,1,2216,54270
193887,D,2025-01-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.763,13",33,S,237,0,29,1,2,438,33
198757,C,2025-11-06 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.762,25",55749,100,2,2,0,1,1,5865,55749
198872,C,2025-11-12 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.761,98",55031,100,2,2,0,1,1,3942,55031
197985,C,2025-09-19 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.760,05",55331,100,237,2,0,1,1,4408,55331
195164,C,2025-04-09 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.759,50",54330,100,237,2,0,3,1,1868,54330
195065,C,2025-04-02 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.759,50",54330,100,237,2,0,2,1,1868,54330
195239,D,2025-04-14 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.754,85",632422,U,237,0,55,1,3,4814,632422
199074,C,2025-11-26 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.754,59",55707,100,237,2,0,1,1,3175,55707
198172,C,2025-10-02 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.744,05",55507,100,2,2,0,1,1,5865,55507
196676,D,2025-07-07 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.738,34",1049336,S,237,0,17,1,2,5797,1049336
197026,C,2025-07-24 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.738,09",54940,100,237,2,0,1,1,2133,54940
195258,C,2025-04-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.734,25",53809,100,237,2,0,1,1,4555,53809
198245,D,2025-10-08 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.733,55",142373,1,2,0,22,1,2,92,142373
198899,C,2025-11-14 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.730,07",55600,100,237,2,0,1,1,763,55600
196411,C,2025-06-18 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.728,44",54870,100,237,2,0,1,1,2776,54870
198189,D,2025-10-03 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.727,62",1007446825,U,237,0,55,1,3,5394,1007446825
197609,C,2025-09-01 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.725,91",55147,100,237,2,0,1,1,3255,55147
195012,C,2025-03-28 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.724,60",54352,100,237,2,0,1,1,639,54352
193732,D,2025-01-14 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.722,56",607355,U,237,0,55,1,3,4814,607355
199224,C,2025-12-05 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.721,66",55753,100,2,2,0,1,1,5865,55753
196854,C,2025-07-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.718,21",54306,100,237,2,0,1,1,3548,54306
193984,C,2025-01-24 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.717,00",53950,100,237,2,0,2,1,151,53950
194151,C,2025-02-07 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.717,00",53950,100,237,2,0,3,1,151,53950
195016,C,2025-03-28 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.716,92",54363,100,237,2,0,1,1,5732,54363
197762,D,2025-09-10 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.716,72",185810092025,1,237,0,0,1,2,1858,185810092025
194661,D,2025-03-11 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.716,25",57713,1,237,0,22,1,2,245,57713
198839,C,2025-11-12 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.714,85",54952,100,2,2,0,1,1,2808,54952
197802,C,2025-09-11 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.714,51",55212,100,237,2,0,1,1,1311,55212
196407,C,2025-06-18 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.712,93",54783,100,237,2,0,1,1,2033,54783
197906,C,2025-09-15 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.711,94",55145,100,237,2,0,3,1,158,55145
197723,C,2025-09-08 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.711,94",55145,100,237,2,0,2,1,158,55145
194722,C,2025-03-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.709,77",53634,100,237,2,0,1,1,4151,53634
193421,D,2025-01-06 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.707,55",56929,1,237,0,22,1,2,245,56929
197341,D,2025-08-14 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.706,68",9369,1,237,0,21,1,2,1282,9369
195717,D,2025-05-05 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.703,50",851908,S,237,0,17,1,2,5142,851908
198864,C,2025-11-12 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.703,15",55023,100,2,2,0,1,1,2416,55023
196660,C,2025-07-04 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.702,56",54815,100,237,2,0,1,1,478,54815
195281,C,2025-04-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.697,02",53898,100,237,2,0,1,1,2405,53898
197716,D,2025-09-08 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.696,24",1051231,S,237,0,17,1,2,5797,1051231
195211,D,2025-04-11 00:00:00.000,FÉRIAS FUNCIONÁRIO,"1.696,12",0,,237,0,18,0,0,0,NULL
197683,C,2025-09-04 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.695,73",55183,100,237,2,0,1,1,2339,55183
198929,C,2025-11-17 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.695,66",55636,100,237,2,0,1,1,5708,55636
196869,C,2025-07-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.695,55",54321,100,237,2,0,1,1,3869,54321
196122,D,2025-06-03 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.693,96",895059,S,237,0,17,1,2,5142,895059
199260,D,2025-12-08 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.693,42",1053994,S,237,0,44,1,2,5797,1053994
197826,C,2025-09-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.693,42",54712,100,237,2,0,1,1,4800,54712
198209,C,2025-10-06 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.693,25",55506,100,2,2,0,1,1,5796,55506
195978,D,2025-05-27 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.692,66",140561,1,237,0,22,1,2,92,140561
196867,C,2025-07-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.692,65",54319,100,237,2,0,1,1,2405,54319
195458,C,2025-04-23 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.692,25",54475,100,237,2,0,1,1,5426,54475
193747,C,2025-01-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.689,24",53336,100,237,2,0,1,1,2410,53336
198720,D,2025-11-06 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.688,77",1053024,S,237,0,1,1,2,5797,1053024
195017,C,2025-03-28 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.688,34",54364,100,237,2,0,1,1,4556,54364
194258,C,2025-02-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.688,13",53587,100,237,2,0,1,1,2405,53587
197111,C,2025-07-30 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.688,13",54848,100,237,2,0,3,1,1210,54848
196908,C,2025-07-16 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.688,13",54848,100,237,2,0,2,1,1210,54848
198480,C,2025-10-21 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.687,63",54880,100,2,2,0,1,1,2415,54880
197916,D,2025-09-16 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.687,51",688321,U,237,0,55,1,3,5562,688321
197371,C,2025-08-11 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.686,10",54496,100,237,2,0,1,1,2426,54496
193658,C,2025-01-09 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.685,08",53921,100,237,2,0,1,1,5326,53921
194145,C,2025-02-05 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.681,56",54210,100,237,2,0,1,1,5771,54210
197649,C,2025-09-01 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.677,68",55234,100,237,2,0,1,1,5865,55234
198380,C,2025-10-16 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.677,48",55371,100,237,2,0,2,1,545,55371
198517,C,2025-10-23 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.677,48",55371,100,237,2,0,3,1,545,55371
194207,D,2025-02-11 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.677,16",57355,1,237,0,22,1,2,245,57355
198300,D,2025-10-10 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.676,68",1052094,S,2,0,22,1,2,5797,1052094
199011,C,2025-11-24 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.675,57",55586,100,237,2,0,2,1,4998,55586
199212,C,2025-12-05 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.675,56",55586,100,237,2,0,3,1,4998,55586
195148,C,2025-04-08 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.675,01",54341,100,237,2,0,1,1,104,54341
198408,C,2025-10-20 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.671,87",55356,100,237,2,0,2,1,2216,55356
199121,C,2025-12-01 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.671,87",55356,100,237,2,0,5,1,2216,55356
198650,C,2025-11-03 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.671,87",55356,100,237,2,0,3,1,2216,55356
198920,C,2025-11-17 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.671,87",55356,100,237,2,0,4,1,2216,55356
196640,C,2025-07-03 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.671,49",54850,100,237,2,0,1,1,414,54850
197481,C,2025-08-20 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.670,71",55011,100,237,2,0,2,1,5274,55011
198101,C,2025-09-29 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.670,70",55011,100,237,2,0,3,1,5274,55011
194730,C,2025-03-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.670,40",53681,100,237,2,0,1,1,2422,53681
198440,D,2025-10-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.668,15",97,S,2,0,29,1,2,5793,97
195128,D,2025-04-08 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.667,27",58042,1,237,0,22,1,2,245,58042
194839,D,2025-03-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.666,66",173,1,237,0,30,1,2,5468,173
195382,D,2025-04-22 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.666,66",180,1,237,0,30,1,2,5468,180
195874,D,2025-05-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.666,66",193,1,237,0,30,1,2,5468,193
195196,D,2025-04-02 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.666,09",703006,S,237,0,17,1,2,5142,703006
195092,D,2025-04-04 00:00:00.000,FÉRIAS FUNCIONARIO,"1.665,75",0,,237,0,18,0,0,0,NULL
197161,C,2025-08-04 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.663,70",55005,100,237,2,0,1,1,5725,55005
196769,D,2025-07-10 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.663,00",61091934,890,237,0,21,1,2,5484,61091934
198381,C,2025-10-16 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.661,58",55426,100,237,2,0,1,1,561,55426
195927,C,2025-05-21 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.660,82",54613,100,237,2,0,1,1,4451,54613
197579,C,2025-08-25 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.659,86",54461,100,237,2,0,1,1,5790,54461
199058,C,2025-11-25 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.658,24",55822,100,237,2,0,1,1,1543,55822
199088,C,2025-11-27 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.657,52",55631,100,237,2,0,2,1,564,55631
197544,D,2025-08-26 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.654,16",59400,1,237,0,22,1,2,245,59400
196695,C,2025-07-07 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.653,81",54697,100,237,2,0,1,1,4191,54697
197925,C,2025-09-16 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.653,70",55179,100,237,2,0,2,1,3175,55179
198349,C,2025-10-14 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.653,70",55179,100,237,2,0,4,1,3175,55179
198126,C,2025-09-30 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.653,70",55179,100,237,2,0,3,1,3175,55179
198578,C,2025-10-28 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.653,70",55179,100,237,2,0,5,1,3175,55179
195788,C,2025-05-12 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.653,38",54079,100,237,2,0,1,1,2404,54079
194683,D,2025-03-12 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.653,01",57730,1,237,0,22,1,2,245,57730
198049,C,2025-09-23 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.650,62",55257,100,237,2,0,1,1,5872,55257
198868,C,2025-11-12 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.649,93",55027,100,2,2,0,1,1,3398,55027
193738,C,2025-01-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.649,00",53249,100,237,2,0,1,1,2405,53249
196490,D,2025-06-24 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.647,90",140939,1,237,0,22,1,2,92,140939
194196,C,2025-02-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.644,98",53923,100,237,2,0,2,1,5636,53923
195617,C,2025-05-05 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.644,17",54548,100,237,2,0,1,1,5133,54548
194513,C,2025-02-28 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.643,21",54084,100,237,2,0,2,1,3802,54084
194759,C,2025-03-14 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.643,21",54084,100,237,2,0,4,1,3802,54084
194597,C,2025-03-07 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.643,21",54084,100,237,2,0,3,1,3802,54084
194598,C,2025-03-07 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.643,21",54085,100,237,2,0,3,1,881,54085
194760,C,2025-03-14 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.643,21",54085,100,237,2,0,4,1,881,54085
194514,C,2025-02-28 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.643,21",54085,100,237,2,0,2,1,881,54085
198612,C,2025-10-30 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.642,18",55736,100,2,2,0,1,1,5869,55736
196172,C,2025-06-09 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.642,00",54700,100,237,2,0,1,1,5474,54700
199157,D,2025-12-02 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.637,97",16402,1,2,0,22,1,2,5863,16402
194253,C,2025-02-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.636,00",53507,100,237,2,0,1,1,2808,53507
197849,C,2025-09-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.635,72",54736,100,237,2,0,1,1,2405,54736
196935,D,2025-07-18 00:00:00.000,FÉRIAS FUNCIONÁRIO,"1.633,36",0,,237,0,18,0,0,0,NULL
196363,C,2025-06-16 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.632,85",54668,100,237,2,0,3,1,4556,54668
196472,C,2025-06-23 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.632,85",54668,100,237,2,0,4,1,4556,54668
196169,C,2025-06-09 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.632,85",54668,100,237,2,0,2,1,4556,54668
196577,C,2025-06-30 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.632,84",54668,100,237,2,0,5,1,4556,54668
195987,C,2025-05-27 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.628,28",54636,100,237,2,0,1,1,5133,54636
198459,C,2025-10-21 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.628,12",55238,100,237,2,0,2,1,5871,55238
198956,C,2025-11-19 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.628,12",55238,100,237,2,0,3,1,5871,55238
195291,C,2025-04-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.627,65",53908,100,237,2,0,1,1,5674,53908
195511,D,2025-04-28 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.622,41",140142,1,237,0,22,1,2,92,140142
197525,D,2025-08-25 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.622,40",679526,U,237,0,55,1,3,5562,679526
198886,C,2025-11-13 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.621,56",55610,100,237,2,0,1,1,5426,55610
197831,C,2025-09-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.621,12",54717,100,237,2,0,1,1,2430,54717
195084,C,2025-04-03 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.621,10",54372,100,237,2,0,1,1,3260,54372
193764,C,2025-01-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.620,78",53402,100,237,2,0,1,1,2407,53402
194989,C,2025-03-27 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.619,99",54285,100,237,2,0,1,1,478,54285
194739,C,2025-03-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.619,16",53776,100,237,2,0,1,1,2407,53776
196278,C,2025-06-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.616,31",54170,100,237,2,0,1,1,3360,54170
194231,D,2025-02-11 00:00:00.000,APLICACAO INVESTIMENTOS,"1.616,29",0,,237,0,0,0,0,0,NULL
197376,C,2025-08-11 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.615,42",54531,100,237,2,0,1,1,3398,54531
198196,C,2025-10-03 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.613,87",55330,100,237,2,0,1,1,478,55330
195168,C,2025-04-09 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.613,35",54409,100,237,2,0,1,1,470,54409
198394,C,2025-10-17 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.613,02",55271,100,237,2,0,4,1,4556,55271
198533,C,2025-10-24 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.613,02",55271,100,237,2,0,5,1,4556,55271
198303,C,2025-10-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.613,02",55271,100,237,2,0,3,1,4556,55271
198192,C,2025-10-03 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.613,02",55271,100,237,2,0,2,1,4556,55271
196860,C,2025-07-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.609,80",54312,100,237,2,0,1,1,3744,54312
199263,C,2025-12-08 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.608,69",55571,100,237,2,0,2,1,1733,55571
194954,C,2025-03-25 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.606,44",53923,100,237,2,0,3,1,5636,53923
197620,C,2025-09-01 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.604,62",55069,100,237,2,0,1,1,5837,55069
198644,C,2025-10-31 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.603,72",55637,100,237,2,0,1,1,5806,55637
194828,D,2025-03-19 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.603,69",1001106825,U,237,0,55,1,3,5394,1001106825
196800,C,2025-07-11 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.602,78",54818,100,237,2,0,2,1,2829,54818
196942,C,2025-07-18 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.602,78",54818,100,237,2,0,3,1,2829,54818
197040,C,2025-07-25 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.602,77",54818,100,237,2,0,4,1,2829,54818
196933,D,2025-07-18 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.601,83",323866,S,237,0,43,1,2,1885,323866
197405,D,2025-08-18 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.601,83",335591,S,237,0,43,1,2,1885,335591
197948,D,2025-09-18 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.601,83",342677,S,237,0,43,1,2,1885,342677
198429,D,2025-10-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.601,83",354491,S,2,0,22,1,2,1885,354491
198939,D,2025-11-18 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.601,83",362061,S,2,0,54,1,2,1885,362061
194638,D,2025-03-10 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.598,94",185810032025,1,237,0,0,1,2,1858,185810032025
195256,C,2025-04-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.597,19",53807,100,237,2,0,1,1,2415,53807
196393,D,2025-06-18 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.595,65",1003965525,U,237,0,55,1,3,5394,1003965525
196286,C,2025-06-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.595,38",54178,100,237,2,0,1,1,2406,54178
195401,D,2025-04-22 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.593,84",202526,S,237,0,29,1,2,5719,202526
194242,C,2025-02-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.593,33",53471,100,237,2,0,1,1,2414,53471
194944,C,2025-03-25 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.588,74",54114,100,237,2,0,1,1,5073,54114
195235,D,2025-04-14 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.586,00",3827,0,237,0,22,1,2,4180,3827
197165,C,2025-08-04 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.584,98",55009,100,237,2,0,1,1,3220,55009
195722,C,2025-05-12 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.584,73",54578,100,237,2,0,1,1,257,54578
195152,C,2025-04-08 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.583,69",54418,100,237,2,0,1,1,640,54418
195288,C,2025-04-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.583,09",53905,100,237,2,0,1,1,3744,53905
195539,C,2025-04-29 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.582,98",54134,100,237,2,0,4,1,3871,54134
194790,C,2025-03-17 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.582,98",54134,100,237,2,0,1,1,3871,54134
195043,C,2025-04-01 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.582,98",54134,100,237,2,0,2,1,3871,54134
195327,C,2025-04-15 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.582,98",54134,100,237,2,0,3,1,3871,54134
195793,C,2025-05-14 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.582,96",54134,100,237,2,0,5,1,3871,54134
195277,C,2025-04-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.582,31",53894,100,237,2,0,1,1,5137,53894
198594,D,2025-10-29 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.580,62",25945,1,2,0,22,1,2,4923,25945
198828,D,2025-11-12 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.580,62",25945,1,2,0,22,2,2,4923,25945
199076,D,2025-11-26 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.580,61",25945,1,2,0,22,3,2,4923,25945
193750,C,2025-01-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.579,60",53339,100,237,2,0,1,1,2403,53339
197745,D,2025-09-09 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.577,51",59538,1,237,0,22,1,2,245,59538
195387,D,2025-04-22 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.575,98",15,S,237,0,29,1,2,438,15
198749,C,2025-11-06 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.574,46",55652,100,2,2,0,1,1,5865,55652
197414,C,2025-08-18 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.574,15",54934,100,237,2,0,2,1,2008,54934
197894,C,2025-09-15 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.574,15",54934,100,237,2,0,3,1,2008,54934
195091,D,2025-04-04 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.573,25",1001786625,U,237,0,55,1,3,5394,1001786625
198193,C,2025-10-03 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.573,02",55327,100,237,2,0,1,1,314,55327
194252,C,2025-02-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.569,95",53506,100,237,2,0,1,1,2413,53506
193748,C,2025-01-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.569,94",53337,100,237,2,0,1,1,3942,53337
197601,D,2025-09-01 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.569,76",141856,1,237,0,22,1,2,92,141856
194723,C,2025-03-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.569,62",53635,100,237,2,0,1,1,2424,53635
193884,D,2025-01-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.568,78",27420122024,1,237,0,19,2,2,274,27420122024
197789,C,2025-09-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.567,51",55220,100,237,2,0,1,1,640,55220
197463,D,2025-08-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.567,33",873,S,237,0,55,1,2,424,873
193697,C,2025-01-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.567,29",53944,100,237,2,0,1,1,4204,53944
193606,C,2025-01-07 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.565,71",53711,100,237,2,0,3,1,4670,53711
195666,C,2025-05-08 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.565,60",54620,100,237,2,0,1,1,5808,54620
196031,C,2025-05-29 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.565,45",54640,100,237,2,0,1,1,1733,54640
199026,C,2025-11-24 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.563,69",55685,100,237,2,0,1,1,2033,55685
198199,C,2025-10-03 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.563,66",55428,100,237,2,0,1,1,1641,55428
196707,D,2025-07-02 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.563,40",988443,S,237,0,17,1,2,5142,988443
194710,D,2025-03-13 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.562,16",1071306,A,237,0,17,1,3,3974,1071306
193538,C,2025-01-02 00:00:00.000,Lançamento Referente Recebimento Duplicata,"1.562,07",53357,100,237,2,0,4,1,4620,53357
197265,D,2025-08-11 00:00:00.000,Lançamento Referente Pagamento Duplicata,"1.561,80",185810082025,1,237,0,0,1,2,1858,185810082025
